GainOrLossGrp_1_SecuritiesAmt,GrossAmountSalesAssetsGrp_1_SecuritiesAmt,IncmFromInvestBondProceedsGrp_1_TotalRevenueColumnAmt,InvestmentIncomeGrp_1_TotalRevenueColumnAmt,LessCostOthBasisSalesExpnssGrp_1_SecuritiesAmt,MiscellaneousRevenueGrp_1_TotalRevenueColumnAmt,NetGainOrLossInvestmentsGrp_1_TotalRevenueColumnAmt,NetIncmFromFundraisingEvtGrp_1_TotalRevenueColumnAmt,NetIncomeFromGamingGrp_1_TotalRevenueColumnAmt,NetRentalIncomeOrLossGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_1_Desc,OtherRevenueMiscGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_2_Desc,OtherRevenueMiscGrp_2_TotalRevenueColumnAmt,OtherRevenueMiscGrp_3_Desc,OtherRevenueMiscGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_1_Desc,ProgramServiceRevenueGrp_1_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_2_Desc,ProgramServiceRevenueGrp_2_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_3_Desc,ProgramServiceRevenueGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_4_Desc,ProgramServiceRevenueGrp_4_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_5_Desc,ProgramServiceRevenueGrp_5_TotalRevenueColumnAmt,RentalIncomeOrLossGrp_1_PersonalAmt,RentalIncomeOrLossGrp_1_RealAmt,RoyaltiesRevenueGrp_1_TotalRevenueColumnAmt,business_name,cost_of_goods_sold,ein,fundraising_amt,fundraising_direct_expenses,fundraising_gross_income,government_grants,gross_sales_of_inventory,membership_dues,non_cash_contributions,other_contributions,other_revenue_total,tax_period_begin,tax_period_end,total_contributions,total_program_service_revenue,total_revenue
0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,Office space rentals,93300,Event rentals,40695,Ticketing commissions,2668,0,0,0,0,0,0,0,MATCH Midtown Arts & Theater Center,,203371179,3618,,,602894,,,,18420,,2020-07-01,2021-06-30,621314,136663,758825
0,0,0,22929,0,0,0,-7037,0,0,0,0,0,0,0,0,Event rentals,614228,Office space rentals,102900,Ticketing commissions,56236,0,0,0,0,0,0,0,MATCH Midtown Arts & Theater Center,,203371179,5963,14737,7700,,,,,13708,0,2019-07-01,2020-06-30,13708,773364,802964
0,0,0,21371,0,0,0,0,0,0,0,0,0,0,0,0,Event rentals,758381,Office space rentals,109850,Ticketing commissions,116691,0,0,0,0,0,0,0,MATCH Midtown Arts & Theater Center,,203371179,5130,,,,,,,19024,0,2018-07-01,2019-06-30,19024,984922,1025317
0,0,0,5733,0,0,0,0,0,0,0,0,0,0,0,0,Event rentals,722943,Office space rentals,144000,Ticketing commissions,115602,0,0,0,0,0,0,0,MATCH Midtown Arts & Theater Center,,203371179,4502,,,,,,,131375,0,2017-07-01,2018-06-30,131375,982545,1119653
0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,Event rentals,680426,Office space rentals,141366,Ticketing commissions,102521,0,0,0,0,0,0,0,MATCH Midtown Arts & Theater Center,,203371179,4606,,,,,,50000,99372,0,2016-07-01,2017-06-30,99372,924313,1023876
0,0,0,1091,0,0,0,0,0,0,0,0,0,0,0,0,Event rentals,393312,Office space rentals,86083,Ticketing commissions,44291,0,0,0,0,0,0,0,MATCH Midtown Arts & Theater Center,,203371179,6744,,,3900000,,,,1264788,0,2015-07-01,2016-06-30,5164788,523686,5689565
0,0,0,11852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MATCH Midtown Arts & Theater Center,,203371179,8643,,,,,,,4541246,0,2014-07-01,2015-06-30,4541246,0,4553098
0,0,0,2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,203371179,10410,,,,,,,5319979,0,2013-07-01,2014-06-30,5319979,0,5322726
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,203371179,,,,,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wabanaki Cultural Preservation Coal,,812298507,18087,,,532812,,,,30808,,2022-01-01,2022-12-31,581707,0,581707
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WABANAKI CULTURAL PRESERVATION COALITION,,812298507,15490,0,0,0,,0,0,0,0,2021-01-01,2021-12-31,15490,338107,353597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WABANAKI CULTURAL PRESERVATION COALITION,,812298507,22081,,,0,,0,0,436429,0,2020-01-01,2020-12-31,458510,0,458510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Events and Ceremonies,7548,0,0,0,0,0,0,0,0,0,0,0,WABANAKI CULTURAL PRESERVATION COALITION,,812298507,12781,,,0,,0,0,204216,0,2019-01-01,2019-12-31,216997,7548,224545
0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WABANAKI CULTURAL PRESERVATION COALITION,,812298507,36604,,,0,,0,0,723519,0,2018-01-01,2018-12-31,760123,0,760215
0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,HEALING WITH KIMCHI & YOGA,1555,0,0,0,0,0,0,0,0,0,0,0,WABANAKI CULTURAL PRESERVATION,,812298507,20157,,,,,,,275284,,2017-01-01,2017-12-31,295441,1555,297092
0,0,0,19802,0,0,0,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,89596,0,0,0,0,0,0,0,0,0,0,0,ALLEGANY ARTS COUNCIL,,521062379,13710,,,352302,,22900,,84584,,2023-07-01,2024-06-30,459786,89596,569184
-10456,96545,0,17428,107001,0,-10456,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,124275,0,0,0,0,0,0,0,0,0,0,0,ALLEGANY ARTS COUNCIL,,521062379,14912,,,585173,,37795,,102463,,2022-07-01,2023-06-30,725431,124275,856678
53185,350161,0,8844,296976,0,53185,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,75363,0,0,0,0,0,0,0,0,0,0,0,ALLEGANY ARTS COUNCIL,,521062379,16098,,,260740,,23710,,58295,,2021-07-01,2022-06-30,342745,75363,480137
16368,51284,0,8709,34916,0,16368,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,77702,0,0,0,0,0,0,0,0,0,0,0,ALLEGANY ARTS COUNCIL,,521062379,12196,,,345334,,28935,1155,29941,,2020-07-01,2021-06-30,404210,77702,506989
1764,1764,0,9240,0,0,1764,0,0,0,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,39772,0,0,0,0,0,0,0,0,0,0,0,ALLEGANY ARTS COUNCIL,,521062379,12433,,,207539,,21765,150,42175,,2019-07-01,2020-06-30,271479,39772,322255
-2904,10000,0,3140,12904,0,-2904,0,0,0,TICKET SALES AND SPECIAL EV,1954,0,0,0,0,PROGRAM SERVICE REVENUES,69102,COMMERCIAL - 9 NORTH CENTRE,714,0,0,0,0,0,0,0,0,0,ALLEGANY ARTS COUNCIL,,521062379,11578,,,212406,,29010,,42626,1954,2018-07-01,2019-06-30,289042,69816,361048
-17873,0,0,16196,17873,0,-17873,2596,0,976,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,56955,0,0,0,0,0,0,0,0,,976,0,ALLEGANY ARTS COUNCIL,,521062379,5881,,2596,175537,,23990,,42587,0,2017-07-01,2018-06-30,242114,56955,300964
-606,0,0,9702,606,0,-606,13571,0,460,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,74872,0,0,0,0,0,0,0,0,,460,0,ALLEGANY ARTS COUNCIL,,521062379,5350,,13571,180324,,28352,,68553,0,2016-07-01,2017-06-30,277229,74872,375228
-4695,0,0,5461,4695,0,-4695,20698,0,490,0,0,0,0,0,0,PROGRAM SERVICE REVENUES,90663,0,0,0,0,0,0,0,0,,490,0,ALLEGANY ARTS COUNCIL,,521062379,5150,,20698,157065,,27706,,69865,0,2015-07-01,2016-06-30,254636,90663,367253
14346,14346,0,5963,0,0,14346,19213,0,1125,0,0,0,0,0,0,PROGRAM SERVICE REVENUE,66686,0,0,0,0,0,0,0,0,,1125,0,ALLEGANY ARTS COUNCIL,,521062379,14726,,19213,168660,,23010,,73042,0,2014-07-01,2015-06-30,264712,66686,372045
0,0,0,26927,0,0,0,0,0,0,0,0,0,0,0,0,BOOK SALES,16393,OTHER REVENUE,20580,SERVICES,47647,0,0,0,0,0,0,0,WORLD POETRY BOOKS,,822005992,14161,,,,,,,1520316,0,2023-01-01,2023-12-31,1520316,84620,1631863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WORLD POETRY BOOKS INC,,822005992,,,,,,,,,,2022-01-01,2022-12-31,RESTRICTED,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WORLD POETRY BOOKS INC,,822005992,,,,,,,,,,2021-01-01,2021-12-31,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WORLD POETRY BOOKS INC,,822005992,,,,,,,,,,2020-01-01,2020-12-31,RESTRICTED,,
0,0,0,0,0,0,0,0,0,21535,VENDOR CREDIT,2800,0,0,0,0,ADVERTISING,800,BOX OFFICE & CONCESSION,101818,SPONSORSHIP INCOME,9550,TANGO - PERFORMANCE VENUE,338603,THE BLACK LIBRARY,8932,,21535,0,HURLEYVILLE PERFORMING ARTS CENTRE INC,,843970874,0,,,49500,11595,11030,,1210791,2800,2023-01-01,2023-12-31,1271321,459703,1766954
0,0,0,1430,0,0,0,0,0,43241,,5203,0,0,0,0,TANGO - PERFORMANCE VENUE,207599,BOX OFFICE & CONCESSION,99290,SPONSORSHIP INCOME,12500,AUCTION INCOME,1147,THE BLACK LIBRARY,250,,43241,0,HURLEYVILLE PERFORMING ARTS CENTRE,,843970874,0,,,50491,17088,1880,,912849,5203,2022-01-01,2022-12-31,965220,320786,1352968
0,0,0,0,0,0,0,0,0,18189,0,0,0,0,0,0,SPECIAL EVENTS,36017,SPONSORSHIP INCOME,6860,AUCTION INCOME,1500,0,0,0,0,,18189,0,HURLEYVILLE PERFORMING ARTS CENTRE,45696,843970874,0,,,70284,18969,,,674439,,2021-01-01,2021-12-31,744723,44377,780562
0,0,0,0,0,0,0,358,0,3380,0,0,0,0,0,0,AUCTION INCOME,2258,SPONSORSHIP INCOME,1700,0,0,0,0,0,0,,3380,0,HURLEYVILLE PERFORMING ARTS CENTRE,979,843970874,0,480,838,238482,1811,3985,,251839,,2020-01-01,2020-12-31,494306,3958,502834
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thunderheart Media Inc,,814842057,79,,,,,,,717126,0,2023-01-01,2023-12-31,717126,0,717126
0,0,0,0,0,0,0,0,0,0,Licensing,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERHEART MEDIA INC,,814842057,20000,,,,,,,192000,66,2022-01-01,2022-12-31,192000,0,192066
0,0,0,0,0,0,0,0,0,0,Licensing,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERHEART MEDIA INC,,814842057,15000,,,,,,,485209,1050,2021-01-01,2021-12-31,485209,0,486259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERHEART MEDIA INC,0,814842057,,,0,,,,,,,2020-01-01,2020-12-31,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,THUNDERHEART MEDIA INC,0,814842057,,,0,,,,,,,2019-01-01,2019-12-31,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thunderheart Media Inc,0,814842057,,,0,,,,,,,2017-01-01,2017-12-31,,,
0,0,0,0,0,0,0,4438,0,2585,MISC. REVENUE,362,0,0,0,0,GUEST SERVICES,236397,EDUCATION,43821,0,0,0,0,0,0,,2585,0,THOMPSON PARK CONSERVANCY INC,23857,161416787,6051,16682,21120,323933,74722,39035,6295,107160,362,2023-01-01,2023-12-31,470128,280218,808596
0,0,0,0,0,0,0,6391,0,11000,MISC. REVENUE,3786,0,0,0,0,GUEST SERVICES,230114,EDUCATION,42134,0,0,0,0,0,0,,11000,0,THOMPSON PARK CONSERVANCY INC,41441,161416787,5682,13085,19476,252207,97371,41735,498,144207,3786,2022-01-01,2022-12-31,438149,272248,787504
0,0,0,0,0,0,0,48271,0,9802,MISC. REVENUE,15321,0,0,0,0,GUEST SERVICES,189989,EDUCATION,24085,0,0,0,0,0,0,,9802,0,THOMPSON PARK CONSERVANCY INC,40592,161416787,7116,17271,65542,334817,112677,39515,2900,124604,15321,2021-01-01,2021-12-31,498936,214074,858489
0,0,0,0,0,0,0,31783,0,9600,MISC. REVENUE,91464,0,0,0,0,GUEST SERVICES,107770,EDUCATION,8669,0,0,0,0,0,0,,9600,0,THOMPSON PARK CONSERVANCY INC,31544,161416787,6568,5593,37376,183946,67796,25916,13642,116728,91464,2020-01-01,2020-12-31,326590,116439,612128
0,0,0,0,0,0,0,16691,0,0,MISC. REVENUE,20,0,0,0,0,GUEST SERVICES,175963,EDUCATION,10740,0,0,0,0,0,0,0,0,0,THOMPSON PARK CONSERVANCY INC,27159,161416787,7144,7607,24298,132551,95752,39344,,106336,20,2019-01-01,2019-12-31,278231,186703,550238
,0,0,1,,0,-8163,20685,0,0,MISC. REVENUE,1090,0,0,0,0,GUEST SERVICES,162443,EDUCATION,22806,0,0,0,0,0,0,0,0,0,THOMPSON PARK CONSERVANCY INC,34720,161416787,4707,11696,32381,164658,76519,38935,,200272,1090,2018-01-01,2018-12-31,403865,185249,644526
0,0,0,4,0,0,0,37611,0,0,GAIN ON DISPOSAL OF EQ,1198,MISC. REVENUE,12,0,0,GUEST SERVICES,163413,EDUCATION,33026,0,0,0,0,0,0,0,0,0,THOMPSON PARK CONSERVANCY INC,57167,161416787,4273,16095,53706,159928,93311,45800,,153256,1210,2017-01-01,2017-12-31,358984,196439,630392
0,0,0,39,0,0,0,29776,0,0,insurance reimbursemen,22859,loss on disposal of eq,-12434,0,0,Guest Services,155688,education,35908,0,0,0,0,0,0,0,0,0,Thompson Park Conservancy Inc,53433,161416787,3444,20416,50192,148659,94866,43393,,106800,10425,2016-01-01,2016-12-31,298852,191596,572121
0,0,0,17445,0,0,0,59353,0,0,0,0,0,0,0,0,ZOO ACTIVITIES,219422,0,0,0,0,0,0,0,0,0,0,0,THOMPSON PARK CONSERVANCY INC,47990,161416787,18249,31009,90362,103416,98737,54815,7704,56074,,2015-01-01,2015-12-31,214305,219422,561272
,,0,17315,,0,28809,47382,0,0,0,0,0,0,0,0,ZOO ACTIVITIES,216881,0,0,0,0,0,0,0,0,0,0,0,THOMPSON PARK CONSERVANCY INC,46274,161416787,9207,22722,70104,99562,95212,60486,1647,88847,,2014-01-01,2014-12-31,248895,216881,608220
0,0,0,15673,0,0,0,67343,0,0,0,0,0,0,0,0,ZOO ACTIVITIES,199854,0,0,0,0,0,0,0,0,0,0,0,,38558,161416787,22000,24963,92306,98530,76017,44219,6916,69769,,2013-01-01,2013-12-31,212518,199854,532847
0,0,0,0,0,0,0,0,0,0,OTHER INCOME,1907,0,0,0,0,CLIENT PROJECTS,410633,SPACE RENTALS,6521,SALE OF MATERIALS,5940,0,0,0,0,0,0,0,PHILADELPHIA SCENIC WORKS,,463974918,0,,,,,,,131056,1907,2022-07-01,2023-06-30,131056,423094,556057
0,0,0,0,0,0,0,0,0,0,OTHER INCOME,2758,0,0,0,0,CLIENT PROJECTS,240629,SPACE RENTALS,3442,0,0,0,0,0,0,0,0,0,PHILADELPHIA SCENIC WORKS,,463974918,0,,,13632,,,,187774,2758,2021-07-01,2022-06-30,201406,244071,448235
0,0,0,0,0,0,0,0,0,0,Other Income,736,0,0,0,0,Client Projects,72368,Equipment Rental,690,Space Rental,3390,0,0,0,0,0,0,0,Philadelphia Scenic Works,,463974918,30,,,22792,,,,113971,736,2020-07-01,2021-06-30,136763,76448,213947
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Client Projects,37509,Equipment Rental,17334,Sale of Materials,1710,Space Rental,5530,0,0,0,0,0,Philadelphia Scenic Works,,463974918,1258,,,,,,,188454,104,2019-07-01,2020-06-30,188454,62083,250641
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Philadelphia Scenic Works,0,463974918,,,0,,,,,,,2018-07-01,2019-06-30,RESTRICTED,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Client Projects,160904,Equipment Rental,4425,Space Rental,18826,0,0,0,0,0,0,0,Philadelphia Scenic Works,,463974918,0,,,,,,,41988,0,2017-07-01,2018-06-30,41988,184155,226143
-1995,67580,0,14170,69575,0,-1995,-7926,0,2017,THEATER PLAYBILLS,18650,0,0,0,0,THEATRICAL PRODUCTIONS,888741,0,0,0,0,0,0,0,0,,2017,0,STAGECRAFTERS,,386093714,30807,7926,,41872,,13390,1756,67790,18650,2022-07-01,2023-06-30,153859,888741,1067516
-2314,174526,0,20540,176840,0,-2314,0,0,17145,THEATER PLAYBILLS,18390,0,0,0,0,THEATRICAL PRODUCTIONS,540865,0,0,0,0,0,0,0,0,,17145,0,STAGECRAFTERS,,386093714,15512,,,413407,,14250,400,126727,18390,2021-07-01,2022-06-30,554384,540865,1149010
3517,40279,0,8626,36762,0,8676,0,0,0,RENTALS AND MISCELLANEOUS,1600,0,0,0,0,THEATRICAL PRODUCTIONS,7581,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,7989,,,41754,,6085,1929,295973,1600,2020-07-01,2021-06-30,343812,7581,370295
-12460,182054,0,15674,194514,0,-5022,0,0,0,RENTALS AND MISCELLANEOUS,27295,THEATER PLAYBILLS,18510,0,0,THEATRICAL PRODUCTIONS,393832,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,21750,,,,,13090,1062,99679,45805,2019-07-01,2020-06-30,134519,393832,584808
-387,106497,0,21131,106884,0,4421,0,0,0,THEATER PLAYBILLS,26205,RENTALS AND MISCELLANEOUS,4130,0,0,THEATRICAL PRODUCTIONS,456668,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,9950,,,,,12980,1000,112213,30335,2018-07-01,2019-06-30,135143,456668,647698
-18208,183692,0,19123,201900,0,-13049,0,0,0,THEATER PLAYBILLS,24800,RENTALS AND MISCELLANEOUS,13223,DISALLOWED FRINGE BENEFITS,766,THEATRICAL PRODUCTIONS,592981,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,8867,,,,,15575,2081,70561,38789,2017-07-01,2018-06-30,95003,592981,732847
,,0,16398,0,0,1604,0,0,0,THEATER PLAYBILLS,10820,RENTALS AND MISCELLANEOUS,7939,0,0,THEATRICAL PRODUCTIONS,572412,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,11965,,,,,13595,,108536,18759,2016-07-01,2017-06-30,134096,572412,743269
-11687,193990,0,28743,205677,0,-11687,-17287,0,0,THEATER PLAYBILLS,19925,RENTALS AND MISCELLANEOUS,14987,0,0,THEATRICAL PRODUCTIONS,629847,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,64438,17287,,,,13598,,67152,34912,2015-07-01,2016-06-30,145188,629847,809716
-5028,150801,0,29367,155829,0,-5028,-63,0,0,RENTALS AND MISCELLANEOUS,14995,THEATER PLAYBILLS,14315,0,0,THEATRICAL PRODUCTIONS,480848,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,8822,63,,,,12495,,119211,29310,2014-07-01,2015-06-30,140528,480848,674962
-1480,115171,0,26090,116651,0,-1480,-1151,0,0,RENTALS AND MISCELLANEOUS,17873,THEATER PLAYBILLS,5965,0,0,THEATRICAL PRODUCTIONS,539097,0,0,0,0,0,0,0,0,0,0,0,,,386093714,8803,1151,,,,13390,,127695,23838,2013-07-01,2014-06-30,149888,539097,736282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,386093714,,,,,,,,,,,,,,
,,0,37662,,5447,17053,5733,0,0,0,0,0,0,0,0,ADMISSIONS,33509,0,0,0,0,0,0,0,0,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,2074,916015872,2000,0,5733,16527,15865,20825,,447814,5447,2023-01-01,2023-12-31,487166,33509,600361
-1564,0,0,17368,1564,2195,-1564,3965,0,0,0,0,0,0,0,0,ADMISSIONS,36602,0,0,0,0,0,0,0,0,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,7028,916015872,4000,0,3965,67494,23493,23055,,45082,2195,2022-01-01,2022-12-31,139631,36602,214662
0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,ADMISSIONS,19981,MUSEUM STORE,17189,MISCELLANEOUS INCOME,6926,SPECIAL EVENT INCOME,2861,PARKING LOT VENDORS,195,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,,916015872,0,,,4467,,27850,,95003,,2021-01-01,2021-12-31,127320,45902,173269
0,0,0,71946,0,0,0,0,0,0,REALIZED GAINS,1122,0,0,0,0,MUSEUM STORE,6086,ADMISSIONS,3540,FRIENDS OF OLD MISSION,975,CASHMERE BOOK ROYALTIES,193,PARKING LOT VENDORSQ,190,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,,916015872,0,,,5983,,15050,,68759,1122,2020-01-01,2020-12-31,89792,10984,173844
0,0,0,61832,0,0,0,0,0,0,DEACCESSIONS,100,REALIZED GAINS,54,0,0,ADMISSIONS,36963,MUSEUM STORE,27624,APPLE DAYS EVENT,9465,SPECIAL PROJECTS INCOME,5122,MISCELLANEOUS INCOME,544,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,,916015872,0,,,,,14310,,51928,154,2019-01-01,2019-12-31,66238,79718,207942
0,0,0,24027,0,500,0,0,0,0,NCW COMM FOUND,12754,WATER WHEEL RESTORATION,1700,CONGDON DIGITIZATION PROJECT,1000,ADMISSIONS,41111,MUSEUM STORE,22326,APPLE DAYS EVENT,9452,FRIENDS OF OLD MISSION,3567,SPECIAL PROJECTS INCOME,1800,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,,916015872,0,,,14000,,14825,,263680,15954,2018-01-01,2018-12-31,292505,78868,411354
0,0,0,23593,0,0,0,0,0,0,NCW COMM FOUND,5614,COMM FOUND-CONGDON,1711,0,0,ADMISSIONS,35614,MUSEUM STORE,16868,APPLE DAYS EVENT,12624,SPECIAL PROJECTS INCOME,550,FOUNDERS DAY EVENT,549,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,,916015872,0,,,18671,,15030,,50340,7325,2017-01-01,2017-12-31,84041,66660,181619
0,0,0,12205,0,3177,0,0,0,0,JIM WILSON ESTATE,121651,LYLE MACK ESTATE,95717,NAMES FAMILY FOUNDATION,10350,ADMISSIONS,35529,MUSEUM STORE,14192,APPLE DAYS EVENT,10862,MISCELLANEOUS INCOME,4798,SPECIAL PROJECTS INCOME,550,0,0,0,CHELAN COUNTY HISTORICAL SOCIETY,,916015872,0,,,16219,,18465,,23644,230895,2016-01-01,2016-12-31,58328,65931,367359
0,0,0,84524,0,118,0,31350,0,18000,EMPLOYEE RETENTION CREDIT,16476,INSURANCE PROCEEDS,49845,SPORTS BROADCASTING,26000,0,0,0,0,0,0,0,0,0,0,,18000,0,Radio for the Blind & Print Handicapped,,720795663,0,,31350,,,,,295355,92439,2023-01-01,2023-12-31,295355,0,521668
0,0,0,-70046,0,0,0,42691,0,0,MISCELLANEOUS,1796,SPORTS BROADCASTING,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radio for the Blind & Print Handicapped,,720795663,0,,42691,,,,,210237,33796,2022-01-01,2022-12-31,210237,0,216678
0,0,0,82224,0,0,0,0,0,0,MISCELLANEOUS,1199,SPORTS BROADCASTING,19250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radio for the Blind & Print Handicapped,,720795663,0,,,92951,,,,224865,20449,2021-01-01,2021-12-31,317816,0,420489
0,0,0,100098,0,0,0,0,0,0,MISCELLANEOUS,3383,SPORTS BROADCASTING,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radio for the Blind & Print Handicapped,,720795663,213,,,,,,,582538,20383,2020-01-01,2020-12-31,582538,0,703019
0,0,0,106759,0,0,0,33925,0,0,MISCELLANEOUS,3526,SPORTS BROADCASTING,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Radio for the Blind & Print Handicapped,,720795663,10200,5335,39260,,,,,243219,29026,2019-01-01,2019-12-31,243219,0,412929
0,0,0,-7020,0,0,0,33546,0,31500,MISCELLANEOUS,1725,SPORTS BROADCASTING,26000,0,0,0,0,0,0,0,0,0,0,0,0,,31500,0,Radio for the Blind & Print Handicapped,,720795663,10200,4722,38268,,,,,225968,27725,2018-01-01,2018-12-31,225968,0,311719
0,0,0,36736,0,0,0,33065,0,32500,,2000,,27500,0,0,0,0,0,0,0,0,0,0,0,0,,32500,0,Radio for the Blind & Print Handicapped,,720795663,10200,,33065,,,,,283026,29500,2017-01-01,2017-12-31,283026,,414827
0,0,0,17874,0,0,0,0,0,33625,Sports Broadcasting,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,33625,0,Radio for the Blind & Print Handicapped,,720795663,57526,,,,,,,371122,26000,2016-01-01,2016-12-31,428648,,506147
0,0,0,5847,0,0,0,36319,0,29565,SETTLEMENT,86444,BROADCAST REVENUE,25500,0,0,0,0,0,0,0,0,0,0,0,0,,29565,0,RADIO FOR THE BLIND & PRINT HANDICAPPED,,720795663,30227,0,36319,,,,,248985,111944,2015-01-01,2015-12-31,248985,,432660
,0,0,249893,,0,-780,-88547,0,0,MISCELLANEOUS INCOME,46723,0,0,0,0,TICKET SALES,2213683,PERFORMANCE FEES,318074,YOUTH ORCHESTRA,134434,ADVERTISING/PROMOTION,1375,0,0,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,14501,316402408,444690,136147,47600,1196675,9588,,304100,9478595,46723,2022-09-01,2023-08-31,11119960,2667566,13989902
,0,0,6879,,0,-677,-53641,0,0,MISCELLANEOUS INCOME,29160,0,0,0,0,TICKET SALES,1972607,PERFORMANCE FEES,253869,YOUTH ORCHESTRA,128327,ADVERTISING/PROMOTION,12820,0,0,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,12135,316402408,453037,101416,47775,2981045,13919,,184080,17922305,29160,2021-09-01,2022-08-31,21356387,2367623,23707515
,,0,391,,0,748,-26401,0,0,MISCELLANEOUS INCOME,19724,0,0,0,0,TICKET SALES,752437,PERFORMANCE FEES,150481,YOUTH ORCHESTRA,120965,0,0,0,0,0,0,0,COLUMBUS SYMPHONY ORCHESTRA,263,316402408,420059,78601,52200,3309908,796,,186804,5204690,19724,2020-09-01,2021-08-31,8934657,1023883,9953535
