GainOrLossGrp_1_SecuritiesAmt,GrossAmountSalesAssetsGrp_1_SecuritiesAmt,IncmFromInvestBondProceedsGrp_1_TotalRevenueColumnAmt,InvestmentIncomeGrp_1_TotalRevenueColumnAmt,LessCostOthBasisSalesExpnssGrp_1_SecuritiesAmt,MiscellaneousRevenueGrp_1_TotalRevenueColumnAmt,NetGainOrLossInvestmentsGrp_1_TotalRevenueColumnAmt,NetIncmFromFundraisingEvtGrp_1_TotalRevenueColumnAmt,NetIncomeFromGamingGrp_1_TotalRevenueColumnAmt,NetRentalIncomeOrLossGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_1_Desc,OtherRevenueMiscGrp_1_TotalRevenueColumnAmt,OtherRevenueMiscGrp_2_Desc,OtherRevenueMiscGrp_2_TotalRevenueColumnAmt,OtherRevenueMiscGrp_3_Desc,OtherRevenueMiscGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_1_Desc,ProgramServiceRevenueGrp_1_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_2_Desc,ProgramServiceRevenueGrp_2_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_3_Desc,ProgramServiceRevenueGrp_3_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_4_Desc,ProgramServiceRevenueGrp_4_TotalRevenueColumnAmt,ProgramServiceRevenueGrp_5_Desc,ProgramServiceRevenueGrp_5_TotalRevenueColumnAmt,RentalIncomeOrLossGrp_1_PersonalAmt,RentalIncomeOrLossGrp_1_RealAmt,RoyaltiesRevenueGrp_1_TotalRevenueColumnAmt,business_name,cost_of_goods_sold,ein,fundraising_amt,fundraising_direct_expenses,fundraising_gross_income,government_grants,gross_sales_of_inventory,membership_dues,non_cash_contributions,other_contributions,other_revenue_total,tax_period_begin,tax_period_end,total_contributions,total_program_service_revenue,total_revenue
0,0,0,3287950,0,0,0,0,0,26250,MISCELLANEOUS,386414,ART SALES,9499,0,0,EXHIBITIONS,523693,ART EDUCATION,25519,0,0,0,0,0,0,,26250,357,FORT WORTH ART ASSOCIATION,1262124,751107061,14746,,,,2317185,1099824,,3472946,395913,2016-07-01,2017-06-30,9184275,549212,14499018
,,0,2194461,,0,2034972,0,0,28807,MISCELLANEOUS,106920,ART SALES,1273,0,0,EXHIBITIONS,368675,ART EDUCATION,21709,0,0,0,0,0,0,,28807,1380,FORT WORTH ART ASSOCIATION,396765,751107061,41607,,,,749757,993462,,2483649,108193,2015-07-01,2016-06-30,9181462,390384,14292651
0,0,0,3611694,0,0,0,0,0,30863,MISCELLANEOUS,105326,ART SALES,301,0,0,EXHIBITIONS,380559,ART EDUCATION,18458,0,0,0,0,0,0,,30863,372,FORT WORTH ART ASSOCIATION,322285,751107061,16685,,,,468080,849546,,3016390,105627,2014-07-01,2015-06-30,7044237,399017,11337605
0,0,0,3746643,0,0,0,0,0,39924,ART SALES,289771,MISCELLANEOUS,265056,0,0,EXHIBITIONS,356242,ART EDUCATION,18465,0,0,0,0,0,0,,39924,215,,341556,751107061,96116,,,,499543,954944,,2963703,554827,2013-07-01,2014-06-30,7768440,374707,12642743
-8377,106069,0,26766,114446,0,-8377,0,0,0,0,0,0,0,0,0,SCHOENFELD INTL STRING CO,635195,0,0,0,0,0,0,0,0,0,0,0,ALICE AND ELEONORE SCHOENFELD,,473385665,-1,,,,,,,146061,0,2023-01-01,2023-12-31,146061,635195,799645
-16667,365196,0,16524,381863,0,-16667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALICE AND ELEONORE SCHOENFELD,,473385665,0,,,,,,,288961,0,2022-01-01,2022-12-31,288961,0,288818
-37278,568295,0,16632,605573,0,-37278,0,0,0,0,0,0,0,0,0,OTHER INCOME,,SHOENFELD INTL STRING CO,313941,0,0,0,0,0,0,0,0,0,ALICE AND ELEONORE SCHOENFELD,,473385665,0,,,,,,,316407,0,2021-01-01,2021-12-31,316407,313941,609702
0,0,0,25382,0,0,0,0,0,0,0,0,0,0,0,0,OTHER INCOME,1384,SHOENFELD INTL STRING CO,,0,0,0,0,0,0,0,0,0,ALICE AND ELEONORE SCHOENFELD,,473385665,0,,,,,,,139623,0,2020-01-01,2020-12-31,139623,1384,166389
0,0,0,36717,0,0,0,0,0,0,0,0,0,0,0,0,OTHER INCOME,,SHOENFELD INTL STRING CO,,0,0,0,0,0,0,0,0,0,ALICE AND ELEONORE SCHOENFELD,,473385665,0,,,,,,,524951,0,2019-01-01,2019-12-31,524951,0,561668
0,0,0,3666,0,0,0,0,0,0,0,0,0,0,0,0,OTHER INCOME,1532,SHOENFELD INTL STRING CO,691180,0,0,0,0,0,0,0,0,0,ALICE AND ELEONORE SCHOENFELD,,473385665,0,,,,,,,69395,0,2018-01-01,2018-12-31,69395,692712,765773
0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALICE AND ELEONORE SCHOENFELD,,473385665,0,,,,,,,,0,2017-01-01,2017-12-31,0,0,27
0,0,0,2709,0,0,0,35583,0,0,0,0,0,0,0,0,CONCERT TICKET SALES,197593,TOUR INCOME,78518,WARDROBE REIMBURSEMENT,1146,0,0,0,0,0,0,0,ANGEL CITY CHORALE,2847,203327855,15096,8268,43851,45267,7279,70440,,465991,,2022-09-01,2023-08-31,581698,277257,901679
0,0,0,178,0,0,0,0,0,0,Other income,88,,0,,0,Concert ticket sales,189645,Gig fees,36769,Concert program ad sales,3130,,0,,0,0,0,0,ANGEL CITY CHORALE,3293,203327855,3534,0,0,42961,8372,62844,0,745231,88,2021-09-01,2022-08-31,854570,229544,1089459
0,0,0,834,0,0,0,0,0,0,OTHER INCOME,1281,0,0,0,0,CONCERT GIG FEES,18700,CONCERT ADVERTISING SALES,3715,0,0,0,0,0,0,0,0,0,ANGEL CITY CHORALE,8834,203327855,8729,,,62977,14945,58603,,397903,1281,2020-09-01,2021-08-31,519483,22415,550124
0,0,0,1529,0,0,0,0,0,0,GIG EXPENSE REIMBURSEMENT,5389,OTHER INCOME,103,0,0,CONCERT ADMISSION SALES,100273,CONCERT GIG FEES,44008,ALL OTHER PROGRAM REVENUE,30411,CONCERT MERCHANDISE SALES,14565,0,0,0,0,0,ANGEL CITY CHORALE,,203327855,355,,,,,84628,,165514,5492,2019-09-01,2020-08-31,250142,189257,446420
0,0,0,963,0,0,0,0,0,0,WARDROBE REIMBURSEMENT,4524,CREDIT CARD REFUNDS,633,OTHER INCOME,215,CONCERT ADMISSION SALES,219437,CONCERT GIG,115915,CONCERT MERCHANDISE SALES,36499,CONCERT ADVERTISING SALES,6954,0,0,0,0,0,ANGEL CITY CHORALE,,203327855,3750,,,,,93680,,173919,5372,2018-09-01,2019-08-31,267599,378805,652739
0,0,0,257,0,0,0,0,0,0,OTHER INCOME,1962,0,0,0,0,CONCERT ADMISSION SALES,127001,CONCERT MERCHANDISE SALES,20112,CONCERT ADVERTISING SALES,5658,0,0,0,0,0,0,0,ANGEL CITY CHORALE,,203327855,4259,,,,,87438,,173596,1962,2017-09-01,2018-08-31,261034,152771,416024
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONCERT ADMISSION SALES,83715,CONCERT MERCHANDISE SALES,11226,CONCERT ADVERTISING SALES,8000,0,0,0,0,0,0,0,Angel City Chorale,,203327855,6130,,,,,40879,,142514,,2016-09-01,2017-08-31,183393,102941,286334
0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,CONCERT ADMISSION SALES,126892,CONCERT MERCHANDISE SALES,14660,CONCERT ADVERTISING SALES,5130,0,0,0,0,0,0,0,Angel City Chorale,,203327855,9764,,,,,78499,,71034,,2015-09-01,2016-08-31,149533,146682,296558
0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,CONCERT ADMISSION SALES,100874,CONCERT MERCHANDISE SALES,9482,CONCERT ADVERTISING SALES,6060,0,0,0,0,0,0,0,ANGEL CITY CHORALE,,203327855,3286,,,,,75448,,88066,,2014-09-01,2015-08-31,163514,116416,280197
0,0,0,229,0,0,0,0,0,0,OTHER INCOME,3,0,0,0,0,CONCERT ADMISSION SALE,105099,CONCERT MERCHANDISE SA,23180,CONCERT ADVERTISING SA,5955,0,0,0,0,0,0,0,,,203327855,3057,,,,,73854,,60317,3,2013-09-01,2014-08-31,134171,134234,268637
0,0,0,76721,0,0,0,0,0,0,0,0,0,0,0,0,BOARD LEADERSHIP TRAIN,83339,0,0,0,0,0,0,0,0,0,0,0,ARTSFUND,,910839644,94026,,,,,,469136,13563058,,2022-10-01,2023-09-30,14439458,83339,14599518
0,0,0,14344,0,0,0,0,0,0,0,0,0,0,0,0,BOARD LEADERSHIP TRAIN,32697,MANAGEMENT FEES,25000,0,0,0,0,0,0,0,0,0,ARTSFUND,,910839644,81477,,,,,,359875,4373907,,2021-10-01,2022-09-30,5253907,57697,5325948
0,0,0,4140,0,0,0,-30275,0,0,0,0,0,0,0,0,CONTRACT MANAGEMENT FEES,215600,BOARD LEADERSHIP TRAINING FEES,36397,MANAGEMENT FEES,25000,0,0,0,0,0,0,0,ARTSFUND,,910839644,151817,31075,800,10929090,,,10856,2885508,,2020-10-01,2021-09-30,14807415,276997,15058277
,,0,10338,,0,8199767,30812,0,31070,0,0,0,0,0,0,BOARD LEADERSHIP TRAINING FEES,63124,MANAGEMENT FEES,25000,CULTURAL RESOURCE COLLECTIVE,12800,0,0,0,0,,31070,0,ARTSFUND,,910839644,185482,22488,53300,,,,67582,4551924,,2019-10-01,2020-09-30,7032406,100924,15405317
0,0,0,4539,0,0,0,-96363,0,205276,0,0,0,0,0,0,CULTURAL RESOURCE COLL,59158,MANAGEMENT FEES,25000,BOARD LEADERSHIP TRAIN,5351,0,0,0,0,,205276,0,ARTSFUND,,910839644,155000,156263,59900,,,,31412,2429188,,2018-10-01,2019-09-30,3321888,89509,3524849
0,0,0,1482,0,0,0,-5915,0,182067,0,0,0,0,0,0,CULTURAL RESOURCE COLL,53850,MANAGEMENT FEES,25000,BOARD LEADERSHIP TRAIN,3144,0,0,0,0,,182067,0,ARTSFUND,,910839644,175000,67715,61800,,,,259504,3345963,,2017-10-01,2018-09-30,4932038,81994,5191666
0,0,0,956,0,0,0,-5160,0,180548,0,0,0,0,0,0,Cultural Resource Coll,56500,MANAGEMENT FEES,49444,Board Leadership train,4910,0,0,0,0,,180548,0,ArtsFund,,910839644,320000,77460,72300,,,,41642,2612892,,2016-10-01,2017-09-30,3581806,110854,3869004
0,0,0,1022,0,0,0,-5416,0,139566,MANAGEMENT FEES,25036,0,0,0,0,Cultural Resource Coll,44291,0,0,0,0,0,0,0,0,,139566,0,ArtsFund,,910839644,262910,80116,74700,,,,337973,3147747,25036,2015-10-01,2016-09-30,4136781,44291,4341280
0,0,0,238,0,0,0,-7516,0,82120,MANAGEMENT FEES,27687,0,0,0,0,CAF MEMBERSHIP FEES,153800,CULTURAL RESOURCE COLL,59391,BUILDING FOR ARTS,24000,0,0,0,0,,82120,0,ARTSFUND,,910839644,291029,71816,64300,,,,144287,3003538,27687,2014-10-01,2015-09-30,4062425,237191,4402145
0,0,0,780,0,0,0,-4025,0,112301,MANAGEMENT FEES,50650,0,0,0,0,CAF MEMBERSHIP FEES,290575,CULTURAL RESOURCE COLL,36437,0,0,0,0,0,0,,112301,0,,,910839644,262865,73775,69750,,,,158664,3501686,50650,2013-10-01,2014-09-30,4538499,327012,5025217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER REVENUE,,PROGRAM INCOME,,0,0,0,0,0,0,0,0,0,ARTISTS REENVISIONING TOMORROW INC,,824003451,1876,,,610649,,,,143402,0,2023-01-01,2023-06-30,754051,0,754051
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTHER REVENUE,1079,PROGRAM INCOME,65922,0,0,0,0,0,0,0,0,0,ARTISTS REENVISIONING TOMORROW INC,,824003451,11331,,,689458,,,,264037,0,2022-01-01,2022-12-31,953495,67001,1020496
0,0,0,0,0,0,0,-4181,0,4300,OTHER MISCELLANEOUS RE,62779,0,0,0,0,PEORIA PUBLIC SCHOOL -,78173,PROGRAM INCOME,22860,HOMESCHOOL ARTS ACADEM,1796,KIDTASTIC INCOME,572,0,0,,4300,0,ARTISTS REENVISIONING TOMORROW INC,0,824003451,24305,68783,64602,7237,5065,,,181231,62779,2021-01-01,2021-12-31,212773,103401,384137
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,EIDL GRANT ADVANCE,4000,OTHER REVENUE,3732,PPP LOAN FORGIVENESS,11915,PROGRAM INCOME,78617,0,0,0,0,0,ARTISTS REENVISIONING TOMORROW INC,,824003451,11,,,,,,,457970,0,2020-01-01,2020-12-31,457970,98264,556237
0,0,0,0,0,0,0,15454,0,0,Indirect Public Support,3105,Office Space,2605,Other Misc Income,3027,Peoria Public School - Artists,42559,Field Trip Fees,335,Program Income,252,Summer Camp Fees,5110,0,0,0,0,0,Artists Reenvisioning Tomorrow Inc,,824003451,43598,,15454,,,,,126101,8737,2019-01-01,2019-12-31,169699,48256,242146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peoria Public School - Artists,8207,0,0,0,0,0,0,0,0,0,0,0,Artists Reenvisioning Tomorrow Inc,,824003451,3023,,,,,,,100774,,2018-01-01,2018-12-31,103797,8207,112004
0,0,0,16896,0,0,0,0,0,0,Vendor Referral Rewards,282,0,0,0,0,Consulting,225531,Fiscal Sponsor Fee Income,60000,0,0,0,0,0,0,0,0,0,Cooperatives for a Better World,,813247254,15695,,,756000,,,,4090780,282,2023-01-01,2023-12-31,4846780,285531,5149489
0,0,0,6123,0,0,0,0,0,0,Misc Income,888,0,0,0,0,Consulting,149167,Fiscal Sponsor Income,226709,0,0,0,0,0,0,0,0,0,Cooperatives for a Better World,,813247254,0,,,,,,,15150626,888,2022-01-01,2022-12-31,15150626,375876,15533513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Consulting,110926,0,0,0,0,0,0,0,0,0,0,0,Cooperatives for a Better World,,813247254,0,,,,,,,620351,0,2021-01-01,2021-12-31,620351,110926,731277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cooperatives for a Better World,0,813247254,,,0,,,,,,,2020-01-01,2020-12-31,,,
0,0,0,13,0,0,0,0,0,0,Other,19029,0,0,0,0,Movie Rentals,255387,0,0,0,0,0,0,0,0,0,0,0,SV Archive,180213,471050656,0,,,53409,237950,74929,,306659,19029,2023-01-01,2023-12-31,434997,255387,767163
0,0,0,43,0,0,0,0,0,0,Other,5255,0,0,0,0,Movie Rentals,229902,0,0,0,0,0,0,0,0,0,0,0,SV Archive,147967,471050656,0,,,108076,226582,52250,,333982,5255,2022-01-01,2022-12-31,494308,229902,808123
0,0,0,29,0,0,0,0,0,0,Other,10345,0,0,0,0,Movie Rentals,227506,0,0,0,0,0,0,0,0,0,0,0,SV Archive,158430,471050656,4852,,,284376,200895,49660,,441712,10345,2021-01-01,2021-12-31,775748,227506,1056093
0,0,0,14,0,0,0,0,0,0,Other,1825,0,0,0,0,Movie Rentals,221052,Sreening Room Rental,80,0,0,0,0,0,0,0,0,0,SV Archive,78179,471050656,2867,,,27200,198325,49651,,315472,1825,2020-01-01,2020-12-31,392323,221132,735440
0,0,0,0,0,0,0,0,0,0,Other,5400,0,0,0,0,Consulting,3500,Movie Rentals,367266,Screening Room Rental,203,Special Screening Events,1392,0,0,0,0,0,SV Archive,175965,471050656,4878,,,,285951,50653,,141856,5400,2019-01-01,2019-12-31,192509,372361,680256
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Consulting,3500,Movie Rentals,402913,Screening Room Rental,735,Special Screening Events,1465,0,0,0,0,0,SV Archive,208201,471050656,4871,,,,287952,41260,,156031,0,2018-01-01,2018-12-31,197291,408613,685657
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,MOVIE RENTALS,446630,CONSULTING,23500,BEVERAGE AND FOOD SALES,14661,FUNDRAISER,3804,SPECIAL EVENTS,663,0,0,0,SV ARCHIVE,231692,471050656,42729,,,,322739,53875,,91381,,2017-01-01,2017-12-31,145256,489258,725565
0,0,0,9,0,0,0,2558,0,0,SCREENING ROOM RENTAL INCOME,300,0,0,0,0,MOVIE RENTALS,429882,ONLINE SALES,21895,BEVERAGE AND FOOD SALES,15648,SPECIAL EVENTS,518,0,0,0,0,0,SV ARCHIVE,216709,471050656,25082,,2558,,306708,50675,,51131,300,2016-01-01,2016-12-31,101806,467943,662615
0,0,0,31,0,0,0,572,0,0,SCREENING ROOM RENTAL INCOME,60,0,0,0,0,MOVIE RENTALS,517908,BEVERAGE AND FOOD SALES,20175,COFFEE STAND SALES,1694,SPECIAL EVENTS,171,0,0,0,0,0,SV ARCHIVE,321765,471050656,23960,,572,,365825,39850,,20087,60,2015-01-01,2015-12-31,59937,539948,644608
-1995,67580,0,14170,69575,0,-1995,-7926,0,2017,THEATER PLAYBILLS,18650,0,0,0,0,THEATRICAL PRODUCTIONS,888741,0,0,0,0,0,0,0,0,,2017,0,STAGECRAFTERS,,386093714,30807,7926,,41872,,13390,1756,67790,18650,2022-07-01,2023-06-30,153859,888741,1067516
-2314,174526,0,20540,176840,0,-2314,0,0,17145,THEATER PLAYBILLS,18390,0,0,0,0,THEATRICAL PRODUCTIONS,540865,0,0,0,0,0,0,0,0,,17145,0,STAGECRAFTERS,,386093714,15512,,,413407,,14250,400,126727,18390,2021-07-01,2022-06-30,554384,540865,1149010
3517,40279,0,8626,36762,0,8676,0,0,0,RENTALS AND MISCELLANEOUS,1600,0,0,0,0,THEATRICAL PRODUCTIONS,7581,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,7989,,,41754,,6085,1929,295973,1600,2020-07-01,2021-06-30,343812,7581,370295
-12460,182054,0,15674,194514,0,-5022,0,0,0,RENTALS AND MISCELLANEOUS,27295,THEATER PLAYBILLS,18510,0,0,THEATRICAL PRODUCTIONS,393832,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,21750,,,,,13090,1062,99679,45805,2019-07-01,2020-06-30,134519,393832,584808
-387,106497,0,21131,106884,0,4421,0,0,0,THEATER PLAYBILLS,26205,RENTALS AND MISCELLANEOUS,4130,0,0,THEATRICAL PRODUCTIONS,456668,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,9950,,,,,12980,1000,112213,30335,2018-07-01,2019-06-30,135143,456668,647698
-18208,183692,0,19123,201900,0,-13049,0,0,0,THEATER PLAYBILLS,24800,RENTALS AND MISCELLANEOUS,13223,DISALLOWED FRINGE BENEFITS,766,THEATRICAL PRODUCTIONS,592981,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,8867,,,,,15575,2081,70561,38789,2017-07-01,2018-06-30,95003,592981,732847
,,0,16398,0,0,1604,0,0,0,THEATER PLAYBILLS,10820,RENTALS AND MISCELLANEOUS,7939,0,0,THEATRICAL PRODUCTIONS,572412,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,11965,,,,,13595,,108536,18759,2016-07-01,2017-06-30,134096,572412,743269
-11687,193990,0,28743,205677,0,-11687,-17287,0,0,THEATER PLAYBILLS,19925,RENTALS AND MISCELLANEOUS,14987,0,0,THEATRICAL PRODUCTIONS,629847,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,64438,17287,,,,13598,,67152,34912,2015-07-01,2016-06-30,145188,629847,809716
-5028,150801,0,29367,155829,0,-5028,-63,0,0,RENTALS AND MISCELLANEOUS,14995,THEATER PLAYBILLS,14315,0,0,THEATRICAL PRODUCTIONS,480848,0,0,0,0,0,0,0,0,0,0,0,STAGECRAFTERS,,386093714,8822,63,,,,12495,,119211,29310,2014-07-01,2015-06-30,140528,480848,674962
-1480,115171,0,26090,116651,0,-1480,-1151,0,0,RENTALS AND MISCELLANEOUS,17873,THEATER PLAYBILLS,5965,0,0,THEATRICAL PRODUCTIONS,539097,0,0,0,0,0,0,0,0,0,0,0,,,386093714,8803,1151,,,,13390,,127695,23838,2013-07-01,2014-06-30,149888,539097,736282
0,0,0,53850,0,0,0,-83086,0,0,VENDING,63134,0,0,0,0,"TUITION, NET OF REFUND",823647,PERFORMING ARTS PROGRA,388252,RESIDENT ARTIST INCOME,123098,VISUAL ARTS PROGRAM,7907,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,170335,127606,44520,484377,,8150,,1927168,63134,2022-07-01,2023-06-30,2590030,1342904,3966832
0,0,0,6822,0,0,0,-13601,0,0,VENDING,23813,0,0,0,0,"TUITION, NET OF REFUND",603434,PERFORMING ARTS PROGRA,288591,RESIDENT ARTIST INCOME,40444,VISUAL ARTS PROGRAM,8074,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,103825,27151,13550,885182,,2100,10000,264135,23813,2021-07-01,2022-06-30,1255242,940543,2212819
,0,0,817,,0,-19236,-22425,0,0,VENDING,1618,0,0,0,0,"TUITION, NET OF REFUND",358446,RESIDENT ARTIST INCOME,31279,PERFORMING ARTS PROGRA,22445,VISUAL ARTS PROGRAM,6179,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,57428,23838,1413,1014204,,1970,23311,269953,1618,2020-07-01,2021-06-30,1343555,418349,1722678
0,0,0,16054,0,0,0,-30009,0,0,VENDING,42228,0,0,0,0,"TUITION, NET OF REFUND",649651,PERFORMING ARTS PROGRA,245597,RESIDENT ARTIST INCOME,47681,VISUAL ARTS PROGRAM,20976,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,88663,148901,118892,715770,,54310,111675,354608,42228,2019-07-01,2020-06-30,1213351,963905,2205529
0,0,0,19263,0,0,0,33270,0,0,VENDING,67366,0,0,0,0,"TUITION, NET OF REFUND",805494,PERFORMING ARTS PROGRA,391407,RESIDENT ARTIST INCOME,62043,VISUAL ARTS PROGRAM,31173,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,144857,180528,213798,1430135,,80740,268101,858705,67366,2018-07-01,2019-06-30,2514437,1290117,3924453
0,0,0,7496,0,0,0,61225,0,0,VENDING,41258,0,0,0,0,"TUITION, NET OF REFUND",730659,PERFORMING ARTS PROGRA,316257,RESIDENT ARTIST INCOME,66671,VISUAL ARTS PROGRAM,37263,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,117135,105425,166650,5128691,,71405,238635,1122399,41258,2017-07-01,2018-06-30,6439630,1150850,7700459
0,0,0,1496,0,0,0,-46614,0,0,VENDING,41367,0,0,0,0,"TUITION, NET OF REFUND",725965,PERFORMING ARTS PROGRA,328771,RESIDENT ARTIST INCOME,59019,VISUAL ARTS PROGRAM,57623,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,58992,228008,181394,778547,,76425,714044,2275474,41367,2016-07-01,2017-06-30,3189438,1171378,4357065
0,0,0,2397,0,0,0,-20439,0,0,VENDING,27647,0,0,0,0,"TUITION, NET OF REFUND",834308,PERFORMING ARTS PROGRA,294541,VISUAL ARTS PROGRAM,65085,RESIDENT ARTIST INCOME,47683,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,43208,243362,222923,792054,,68310,540330,911365,27647,2015-07-01,2016-06-30,1814937,1241617,3066159
,0,0,2260,,0,-4075,-107587,0,0,VENDING,15913,0,0,0,0,"TUITION, NET OF REFUNDS",807755,PERFORMING ARTS PROGRAM,306273,VISUAL ARTS PROGRAM,61694,RESIDENT ARTIST INCOME,57636,0,0,0,0,0,MARYLAND HALL FOR THE CREATIVE ARTS INC,,521164469,189497,254176,146589,1491965,,75260,181655,1034617,15913,2014-07-01,2015-06-30,2791339,1233358,3931208
0,0,0,4175,0,0,0,-88640,0,0,VENDING,17282,LOSS ON DISPOSAL,-35173,0,0,"TUITION, NET OF REFUNDS",921630,PERFORMING ARTS PROGRAM,262088,VISUAL ARTS PROGRAM,75452,RESIDENT ARTIST INCOME,46741,0,0,0,0,0,,,521164469,162785,210111,121471,1189607,,75170,162785,942790,-17891,2013-07-01,2014-06-30,2370352,1305911,3573907
0,0,0,6605,0,0,0,0,0,0,Concession sales,46,Miscellaneous,8183,0,0,Co-production income,,Ticket sales,37246,0,0,0,0,0,0,0,0,341,ENSEMBLE STUDIO THEATRE INC,,237150345,86238,,,93853,,,,602093,8229,2022-07-01,2023-06-30,782184,37246,834605
0,0,0,1185,0,0,0,0,0,240,Concession sales,80,Miscellaneous,6,0,0,Co-production income,24000,Ticket sales,25800,0,0,0,0,0,0,,240,145,ENSEMBLE STUDIO THEATRE INC,,237150345,76800,4488,4488,735355,,,,3114951,86,2021-07-01,2022-06-30,3927106,49800,3978562
0,0,0,1125,0,0,0,0,0,0,MISC,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,ENSEMBLE STUDIO THEATRE INC,,237150345,30611,,,32169,,,,674289,2896,2020-07-01,2021-06-30,706458,0,710648
0,0,0,2313,0,0,0,-2580,0,0,MISCELLANEOUS,4733,CONCESSIONS - NET,-161,0,0,BOX OFFICE,37358,0,0,0,0,0,0,0,0,0,0,0,THE ENSEMBLE STUDIO THEATRE INC,,237150345,15493,2580,0,88332,,,,877005,4572,2019-07-01,2020-06-30,980830,37358,1022493
0,0,0,22824,0,0,0,10046,0,0,MISCELLANEOUS,3827,0,0,0,0,TUITION AND FEES,376976,0,0,0,0,0,0,0,0,0,0,0,Community Music School,,160755757,4940,0,10046,34860,,,,50041,3827,2022-07-01,2023-06-30,84901,376976,498574
0,0,0,27351,0,0,0,2501,0,0,MISCELLANEOUS,2545,0,0,0,0,TUITION AND FEES,247020,0,0,0,0,0,0,0,0,0,0,0,COMMUNITY MUSIC SCHOOL,,160755757,12458,0,2501,,,,,89828,2545,2021-07-01,2022-06-30,89828,247020,369245
,,0,24385,,0,7817,0,0,0,MISCELLANEOUS,617,0,0,0,0,TUITION AND FEES,77247,0,0,0,0,0,0,0,0,0,0,0,COMMUNITY MUSIC SCHOOL,,160755757,7906,,,60000,,,,157324,617,2020-07-01,2021-06-30,217324,77247,327390
,,0,21563,,0,852609,330,0,0,MISCELLANEOUS,1067,0,0,0,0,TUITION AND FEES,195713,0,0,0,0,0,0,0,0,0,0,0,COMMUNITY MUSIC SCHOOL OF BUFFALO,,160755757,29449,0,330,69300,,,,294833,1067,2019-07-01,2020-06-30,364133,195713,1435415
0,0,0,10954,0,0,0,94,0,0,MISCELLANEOUS INCOME,509,0,0,0,0,TUITION AND FEES,318118,0,0,0,0,0,0,0,0,0,0,0,COMMUNITY MUSIC SCHOOL OF BUFFALO,,160755757,16800,2066,2160,12637,,,,59819,509,2018-07-01,2019-06-30,72456,318118,402131
0,0,0,13343,0,0,0,4878,0,0,INSURANCE RECOVERY,12631,0,0,0,0,TUITION,335599,0,0,0,0,0,0,0,0,0,0,0,COMMUNITY MUSIC SCHOOL OF BUFFALO,,160755757,30053,7095,11973,9068,,,,132718,12631,2017-07-01,2018-06-30,141786,335599,508237
0,0,0,6938,0,0,0,-177,0,0,0,0,0,0,0,0,TUITION,281730,0,0,0,0,0,0,0,0,0,0,0,COMMUNITY MUSIC SCHOOL OF BUFFALO,,160755757,27565,2376,2199,31508,,,,50854,0,2016-07-01,2017-06-30,82362,281730,370853
3963,3963,0,3719,0,0,3963,59384,0,0,0,0,0,0,0,0,TUITION,276522,0,0,0,0,0,0,0,0,0,0,0,COMMUNITY MUSIC SCHOOL OF BUFFALO,,160755757,28517,6028,65412,8515,,,,419412,0,2015-07-01,2016-06-30,427927,276522,771515
